customer_id,sku_id,route,time_period,base_demand,promotion_flag,discount_percentage,sentiment_score,review_volume,sustainable_sku_flag,regulation_impact_score,eco_preference_index
CUST_1,SKU_5,MUM-DXB,31-03-2025,43,0,20,-0.86,115,0,-0.07,0.25
CUST_1,SKU_5,MUM-DXB,30-04-2025,33,0,15,-0.26,115,1,-0.07,0.16
CUST_1,SKU_5,MUM-DXB,31-05-2025,75,0,17,0.81,30,0,0.01,0.35
CUST_1,SKU_5,MUM-DXB,30-06-2025,34,0,23,0.1,152,1,0,0.83
CUST_1,SKU_5,MUM-DXB,31-07-2025,33,1,25,0.96,78,1,-0.1,0.57
CUST_1,SKU_5,MUM-DXB,31-08-2025,38,0,20,0.22,170,0,-0.09,0.25
CUST_1,SKU_5,MUM-DXB,30-09-2025,90,0,0,0.05,70,0,0,0.54
CUST_1,SKU_5,MUM-DXB,31-10-2025,58,1,16,0.23,207,1,0.01,0.14
CUST_1,SKU_5,MUM-DXB,30-11-2025,41,1,1,-0.8,153,0,0.13,0.55
CUST_1,SKU_5,MUM-DXB,31-12-2025,59,0,26,-0.08,201,1,0.05,0.34
CUST_1,SKU_5,DEL-FRA,31-01-2025,40,0,3,0.51,223,0,-0.14,0.66
CUST_1,SKU_5,DEL-FRA,28-02-2025,33,0,8,0.12,293,1,-0.19,0.07
CUST_1,SKU_5,DEL-FRA,31-03-2025,22,1,0,-0.22,236,0,0.13,0.82
CUST_1,SKU_5,DEL-FRA,30-04-2025,69,0,4,0.93,277,0,-0.06,0.79
CUST_1,SKU_5,DEL-FRA,31-05-2025,55,0,7,0.6,56,0,0.25,0.52
CUST_1,SKU_5,DEL-FRA,30-06-2025,79,0,11,-0.67,268,1,-0.12,0.51
CUST_1,SKU_5,DEL-FRA,31-07-2025,20,0,7,0.79,185,0,0.02,0.62
CUST_1,SKU_5,DEL-FRA,31-08-2025,38,1,11,0.48,25,1,0.04,0.12
CUST_1,SKU_5,DEL-FRA,30-09-2025,49,0,3,0.99,232,1,-0.14,0.69
CUST_1,SKU_5,DEL-FRA,31-10-2025,22,0,24,0.65,163,0,0.17,0.19
CUST_1,SKU_5,DEL-FRA,30-11-2025,28,1,17,-0.78,69,0,0.04,0.82
CUST_1,SKU_5,DEL-FRA,31-12-2025,92,0,1,0.64,85,0,-0.11,0.71
CUST_1,SKU_6,DEL-MUM,31-01-2025,81,1,2,-0.72,50,1,-0.1,0.61
CUST_1,SKU_6,DEL-MUM,28-02-2025,42,0,21,0.48,117,0,0.29,0.63
CUST_1,SKU_6,DEL-MUM,31-03-2025,35,0,2,0.37,165,1,-0.12,0.66
CUST_1,SKU_6,DEL-MUM,30-04-2025,20,1,22,-0.85,76,1,0.06,0.31
CUST_1,SKU_6,DEL-MUM,31-05-2025,82,0,24,-0.39,151,1,-0.08,0.81
CUST_1,SKU_6,DEL-MUM,30-06-2025,96,1,18,0.81,260,0,-0.12,0.39
CUST_1,SKU_6,DEL-MUM,31-07-2025,65,0,3,-0.24,199,0,0.29,0.11
CUST_1,SKU_6,DEL-MUM,31-08-2025,44,0,13,0.84,224,0,0.15,0.97
CUST_1,SKU_6,DEL-MUM,30-09-2025,22,1,8,0.68,182,1,0.16,0.3
CUST_1,SKU_6,DEL-MUM,31-10-2025,38,1,13,-0.56,173,0,-0.08,0.01
CUST_1,SKU_6,DEL-MUM,30-11-2025,71,0,10,-0.85,231,0,-0.17,0.88
CUST_1,SKU_6,DEL-MUM,31-12-2025,21,0,13,-0.32,129,0,-0.16,0.24
CUST_1,SKU_6,DEL-BLR,31-01-2025,67,0,2,-0.46,59,0,0.13,0.25
CUST_1,SKU_6,DEL-BLR,28-02-2025,86,0,20,-0.81,44,1,0.24,0.57
CUST_1,SKU_6,DEL-BLR,31-03-2025,64,0,7,-0.37,85,0,-0.13,0.34
CUST_1,SKU_6,DEL-BLR,30-04-2025,71,0,7,0.9,47,0,0.15,0.24
CUST_1,SKU_6,DEL-BLR,31-05-2025,90,0,3,-0.23,76,1,0.28,0.6
CUST_1,SKU_6,DEL-BLR,30-06-2025,74,1,7,0.27,271,1,-0.2,0.04
CUST_1,SKU_6,DEL-BLR,31-07-2025,25,0,7,-0.52,102,0,0.11,0.47
CUST_1,SKU_6,DEL-BLR,31-08-2025,67,0,23,0.18,198,0,-0.2,0.22
CUST_1,SKU_6,DEL-BLR,30-09-2025,62,1,0,-0.32,254,0,0.06,0.29
CUST_1,SKU_6,DEL-BLR,31-10-2025,28,1,16,0.23,286,0,0.05,0.87
CUST_1,SKU_6,DEL-BLR,30-11-2025,32,0,13,0.99,136,0,0,0.42
CUST_1,SKU_6,DEL-BLR,31-12-2025,95,1,28,0.43,277,1,-0.05,0.72
CUST_1,SKU_6,BLR-SIN,31-01-2025,88,0,26,-1,167,0,-0.17,0.6
CUST_1,SKU_6,BLR-SIN,28-02-2025,37,0,29,0.6,91,0,0.1,0.55
CUST_1,SKU_6,BLR-SIN,31-03-2025,95,0,14,0.5,267,1,0.14,0.36
CUST_1,SKU_6,BLR-SIN,30-04-2025,94,0,13,0.27,127,0,-0.12,0.17
CUST_1,SKU_6,BLR-SIN,31-05-2025,89,0,1,0.06,267,0,0.01,0.3
CUST_1,SKU_6,BLR-SIN,30-06-2025,84,0,14,-0.91,222,1,-0.09,0.47
CUST_1,SKU_6,BLR-SIN,31-07-2025,43,0,27,-0.23,116,0,0.14,0.28
CUST_1,SKU_6,BLR-SIN,31-08-2025,72,1,29,-0.11,297,1,0.23,0.92
CUST_1,SKU_6,BLR-SIN,30-09-2025,82,0,10,0.16,127,1,0.14,0.37
CUST_1,SKU_6,BLR-SIN,31-10-2025,75,0,6,-0.71,65,1,0.27,0.34
CUST_1,SKU_6,BLR-SIN,30-11-2025,93,0,27,-0.99,135,0,-0.15,0.85
CUST_1,SKU_6,BLR-SIN,31-12-2025,27,0,19,0.16,40,1,-0.13,0.49
CUST_1,SKU_6,MUM-DXB,31-01-2025,78,0,12,-0.23,164,0,0.26,0.41
CUST_1,SKU_6,MUM-DXB,28-02-2025,70,0,26,-0.71,254,0,0.25,0.12
CUST_1,SKU_6,MUM-DXB,31-03-2025,61,0,2,0.78,205,1,0.07,0.09
CUST_1,SKU_6,MUM-DXB,30-04-2025,78,1,19,-0.94,233,0,0.07,0.15
CUST_1,SKU_6,MUM-DXB,31-05-2025,68,0,12,0.52,51,1,0.15,0.18
CUST_1,SKU_6,MUM-DXB,30-06-2025,65,0,20,0.93,101,0,0.3,0.15
CUST_1,SKU_6,MUM-DXB,31-07-2025,30,0,28,0.99,261,0,-0.04,0.79
CUST_1,SKU_6,MUM-DXB,31-08-2025,38,0,20,-0.7,14,0,0.07,0.23
CUST_1,SKU_6,MUM-DXB,30-09-2025,83,0,1,0.44,182,0,-0.18,0.75
CUST_1,SKU_6,MUM-DXB,31-10-2025,24,1,19,-0.07,21,1,0.27,0.51
CUST_1,SKU_6,MUM-DXB,30-11-2025,71,1,22,-0.25,111,0,0.08,0.44
CUST_1,SKU_6,MUM-DXB,31-12-2025,46,0,24,-0.28,188,1,0.03,0.44
CUST_1,SKU_6,DEL-FRA,31-01-2025,66,1,3,0.61,172,0,-0.15,0.85
CUST_1,SKU_6,DEL-FRA,28-02-2025,91,0,5,-0.49,22,1,-0.09,0.73
CUST_1,SKU_6,DEL-FRA,31-03-2025,41,0,10,0.74,135,1,0.21,0.33
CUST_1,SKU_6,DEL-FRA,30-04-2025,54,0,24,0.59,172,1,0.14,0.83
CUST_1,SKU_6,DEL-FRA,31-05-2025,90,0,2,0.48,34,1,-0.17,0.01
CUST_1,SKU_6,DEL-FRA,30-06-2025,27,1,8,0.53,173,1,-0.15,0.4
CUST_1,SKU_6,DEL-FRA,31-07-2025,53,0,3,-0.19,84,0,-0.14,0.81
CUST_1,SKU_6,DEL-FRA,31-08-2025,64,0,12,0.91,132,1,0.14,0.11
CUST_1,SKU_6,DEL-FRA,30-09-2025,53,1,15,-0.04,22,1,-0.09,0.86
CUST_1,SKU_6,DEL-FRA,31-10-2025,86,1,13,-0.7,64,1,-0.04,0.48
CUST_1,SKU_6,DEL-FRA,30-11-2025,84,0,29,0.96,30,0,0.01,0.76
CUST_1,SKU_6,DEL-FRA,31-12-2025,50,1,22,0.73,83,0,0.11,0.07
CUST_1,SKU_7,DEL-MUM,31-01-2025,51,0,17,0.43,62,1,0.08,0.52
CUST_1,SKU_7,DEL-MUM,28-02-2025,96,1,7,-0.46,128,0,0.24,0.82
CUST_1,SKU_7,DEL-MUM,31-03-2025,94,0,16,-0.36,250,0,-0.18,0.28
CUST_1,SKU_7,DEL-MUM,30-04-2025,57,1,23,0.68,166,1,0.21,0.13
CUST_1,SKU_7,DEL-MUM,31-05-2025,28,1,11,0.14,150,0,-0.01,0.94
CUST_1,SKU_7,DEL-MUM,30-06-2025,70,0,25,-0.92,226,1,-0.2,0.17
CUST_1,SKU_7,DEL-MUM,31-07-2025,40,1,4,0.93,20,1,0.15,0.3
CUST_1,SKU_7,DEL-MUM,31-08-2025,40,0,18,0.29,110,0,-0.01,0.87
CUST_1,SKU_7,DEL-MUM,30-09-2025,66,0,13,0.54,22,0,0.21,0.85
CUST_1,SKU_7,DEL-MUM,31-10-2025,35,0,5,-0.06,109,1,0.1,0.3
CUST_1,SKU_7,DEL-MUM,30-11-2025,27,0,17,0.47,158,1,0.03,0.58
CUST_1,SKU_7,DEL-MUM,31-12-2025,40,0,2,0.33,58,0,0.06,0.27
CUST_1,SKU_7,DEL-BLR,31-01-2025,72,0,12,-0.24,289,1,0.15,0.95
CUST_1,SKU_7,DEL-BLR,28-02-2025,54,0,14,-0.34,277,0,-0.2,0.46
CUST_1,SKU_7,DEL-BLR,31-03-2025,79,0,0,-0.38,165,0,-0.09,0.13
CUST_1,SKU_7,DEL-BLR,30-04-2025,95,0,20,-0.85,184,1,-0.14,0.27
CUST_1,SKU_7,DEL-BLR,31-05-2025,44,1,25,-0.55,135,0,0.08,0.66
CUST_1,SKU_7,DEL-BLR,30-06-2025,96,1,14,0.35,169,1,0.19,0.78
CUST_1,SKU_7,DEL-BLR,31-07-2025,91,0,26,-0.39,204,1,0.27,0.6
CUST_1,SKU_7,DEL-BLR,31-08-2025,96,1,22,0.34,13,1,0.27,0.79
CUST_1,SKU_7,DEL-BLR,30-09-2025,69,0,27,0.55,26,0,-0.1,0.14
CUST_1,SKU_7,DEL-BLR,31-10-2025,45,1,26,0.16,276,1,0.06,0.91
CUST_1,SKU_7,DEL-BLR,30-11-2025,47,0,0,-0.31,61,0,0.16,0.54
CUST_1,SKU_7,DEL-BLR,31-12-2025,50,1,17,0.38,14,0,-0.08,0.04
CUST_1,SKU_7,BLR-SIN,31-01-2025,52,1,26,0.52,233,0,0.14,0.08
CUST_1,SKU_7,BLR-SIN,28-02-2025,57,1,29,-0.08,211,0,0.03,0.56
CUST_1,SKU_7,BLR-SIN,31-03-2025,25,0,11,0.8,117,1,0.29,0.79
CUST_1,SKU_7,BLR-SIN,30-04-2025,30,0,11,0.92,281,1,0.05,0.41
CUST_1,SKU_7,BLR-SIN,31-05-2025,78,1,24,-0.56,98,1,-0.11,0.21
CUST_1,SKU_7,BLR-SIN,30-06-2025,45,0,11,0.59,68,0,0.15,0.4
CUST_1,SKU_7,BLR-SIN,31-07-2025,99,1,22,-0.21,17,1,-0.05,0.23
CUST_1,SKU_7,BLR-SIN,31-08-2025,62,0,26,0.92,251,1,0.05,0.01
CUST_1,SKU_7,BLR-SIN,30-09-2025,93,1,27,0.85,264,1,-0.09,0.32
CUST_1,SKU_7,BLR-SIN,31-10-2025,85,0,15,-0.81,110,0,0,0.89
CUST_1,SKU_7,BLR-SIN,30-11-2025,64,0,8,-0.69,256,1,0.3,0.04
CUST_1,SKU_7,BLR-SIN,31-12-2025,90,0,19,-0.82,103,1,0.28,0.58
CUST_1,SKU_7,MUM-DXB,31-01-2025,97,0,12,-0.5,190,0,0.13,0.24
CUST_1,SKU_7,MUM-DXB,28-02-2025,77,1,19,-0.8,275,1,0.18,0.23
CUST_1,SKU_7,MUM-DXB,31-03-2025,84,0,1,0.36,230,0,0.16,0.56
CUST_1,SKU_7,MUM-DXB,30-04-2025,40,0,25,0.68,118,0,0.25,0.95
CUST_1,SKU_7,MUM-DXB,31-05-2025,59,0,13,0.56,93,0,-0.1,0.59
CUST_1,SKU_7,MUM-DXB,30-06-2025,60,0,15,0.71,280,1,0.03,0.1
CUST_1,SKU_7,MUM-DXB,31-07-2025,46,1,28,0.45,33,0,0.21,0.52
CUST_1,SKU_7,MUM-DXB,31-08-2025,68,0,23,-0.42,78,0,0.07,0.53
CUST_1,SKU_7,MUM-DXB,30-09-2025,79,0,4,0.45,177,0,-0.05,0.3
CUST_1,SKU_7,MUM-DXB,31-10-2025,22,1,21,0.46,47,1,0.12,0.42
CUST_1,SKU_7,MUM-DXB,30-11-2025,32,0,17,0.79,34,0,-0.06,0.13
CUST_1,SKU_7,MUM-DXB,31-12-2025,66,1,6,-0.56,31,0,0.1,0.66
CUST_1,SKU_7,DEL-FRA,31-01-2025,78,0,9,0.42,171,1,0.09,0.95
CUST_1,SKU_7,DEL-FRA,28-02-2025,29,0,16,0.2,120,1,0.18,0.1
CUST_1,SKU_7,DEL-FRA,31-03-2025,84,1,18,-0.26,97,0,-0.11,0.1
CUST_1,SKU_7,DEL-FRA,30-04-2025,89,1,22,-0.75,135,0,-0.18,0.05
CUST_1,SKU_7,DEL-FRA,31-05-2025,92,0,5,0.33,254,1,0.15,0.73
CUST_1,SKU_7,DEL-FRA,30-06-2025,66,0,0,-0.38,280,0,-0.01,0.91
CUST_1,SKU_7,DEL-FRA,31-07-2025,62,1,7,0.6,298,1,0.02,0.23
CUST_1,SKU_7,DEL-FRA,31-08-2025,78,0,5,0.09,177,0,0.05,0.72
CUST_1,SKU_7,DEL-FRA,30-09-2025,25,0,15,0.6,156,0,-0.13,0.87
CUST_1,SKU_7,DEL-FRA,31-10-2025,39,0,11,-0.42,31,1,0.2,0.25
CUST_1,SKU_7,DEL-FRA,30-11-2025,75,1,17,0.67,92,1,-0.08,0.16
CUST_1,SKU_7,DEL-FRA,31-12-2025,31,0,10,-0.62,149,1,-0.03,0.73
CUST_1,SKU_8,DEL-MUM,31-01-2025,97,0,23,0.57,59,0,0.14,0.33
CUST_1,SKU_8,DEL-MUM,28-02-2025,85,0,6,0.89,150,1,0.17,0.12
CUST_1,SKU_8,DEL-MUM,31-03-2025,38,1,28,-0.8,38,0,0.27,0.91
CUST_1,SKU_8,DEL-MUM,30-04-2025,27,0,28,0.95,15,0,0.29,0.56
CUST_1,SKU_8,DEL-MUM,31-05-2025,60,0,16,-0.2,275,0,0.17,0.63
CUST_1,SKU_8,DEL-MUM,30-06-2025,43,0,21,-0.71,228,0,0.28,0.3
CUST_1,SKU_8,DEL-MUM,31-07-2025,73,0,18,0.25,299,1,-0.01,0.56
CUST_1,SKU_8,DEL-MUM,31-08-2025,92,1,15,0.17,109,0,-0.2,0.17
CUST_1,SKU_8,DEL-MUM,30-09-2025,45,0,20,0.89,159,1,-0.2,0.77
CUST_1,SKU_8,DEL-MUM,31-10-2025,49,0,27,0.25,77,1,0.07,0.94
CUST_1,SKU_8,DEL-MUM,30-11-2025,29,0,12,0.23,297,0,0.13,0.5
CUST_1,SKU_8,DEL-MUM,31-12-2025,46,0,2,0.78,136,1,0.23,0.82
CUST_1,SKU_8,DEL-BLR,31-01-2025,92,0,18,0.18,282,0,0.14,0.7
CUST_1,SKU_8,DEL-BLR,28-02-2025,59,0,20,0.75,56,0,-0.02,0.02
CUST_1,SKU_8,DEL-BLR,31-03-2025,62,0,7,-0.29,170,1,-0.16,0.95
CUST_1,SKU_8,DEL-BLR,30-04-2025,29,1,18,-0.01,86,1,0,0.51
CUST_1,SKU_8,DEL-BLR,31-05-2025,27,0,9,-0.15,116,0,-0.07,0.37
CUST_1,SKU_8,DEL-BLR,30-06-2025,73,1,17,0.57,267,1,-0.08,0.71
CUST_1,SKU_8,DEL-BLR,31-07-2025,59,0,27,-0.71,101,0,0.05,0.79
CUST_1,SKU_8,DEL-BLR,31-08-2025,77,0,3,0.18,144,0,0.05,0.93
CUST_1,SKU_8,DEL-BLR,30-09-2025,98,0,2,-0.18,251,0,0.26,0.11
CUST_1,SKU_8,DEL-BLR,31-10-2025,48,0,9,0.89,251,1,0.21,0.69
CUST_1,SKU_8,DEL-BLR,30-11-2025,54,1,0,-0.38,292,0,0.07,0.36
CUST_1,SKU_8,DEL-BLR,31-12-2025,82,0,23,0.58,41,1,0.19,0.63
CUST_1,SKU_8,BLR-SIN,31-01-2025,68,0,6,-0.54,222,1,-0.16,0.83
CUST_1,SKU_8,BLR-SIN,28-02-2025,58,0,21,0.59,96,1,0.23,0.75
CUST_1,SKU_8,BLR-SIN,31-03-2025,76,0,8,-0.68,174,0,0.16,0.38
CUST_1,SKU_8,BLR-SIN,30-04-2025,42,0,22,-1,143,1,-0.05,0.54
CUST_1,SKU_8,BLR-SIN,31-05-2025,49,0,10,0.46,131,0,-0.15,0.22
CUST_1,SKU_8,BLR-SIN,30-06-2025,92,0,10,-0.51,256,0,-0.07,0.34
CUST_1,SKU_8,BLR-SIN,31-07-2025,47,0,10,0.11,184,1,0.24,0.68
CUST_1,SKU_8,BLR-SIN,31-08-2025,59,1,0,-0.59,150,1,0.12,0.53
CUST_1,SKU_8,BLR-SIN,30-09-2025,96,0,20,-0.77,137,1,0.06,0.11
CUST_1,SKU_8,BLR-SIN,31-10-2025,45,1,6,0.55,112,0,-0.19,0.79
CUST_1,SKU_8,BLR-SIN,30-11-2025,44,0,2,0.12,126,0,0.16,0.88
CUST_1,SKU_8,BLR-SIN,31-12-2025,73,1,23,0.51,102,1,0.22,0.49
CUST_1,SKU_8,MUM-DXB,31-01-2025,70,0,6,-0.1,156,1,0.24,0.47
CUST_1,SKU_8,MUM-DXB,28-02-2025,72,0,24,0.61,57,0,-0.18,0.48
CUST_1,SKU_8,MUM-DXB,31-03-2025,76,1,14,-0.87,58,0,-0.01,0.8
CUST_1,SKU_8,MUM-DXB,30-04-2025,98,0,28,0.12,230,0,-0.16,0.73
CUST_1,SKU_8,MUM-DXB,31-05-2025,59,0,29,-0.25,69,1,0.13,0.71
CUST_1,SKU_8,MUM-DXB,30-06-2025,49,0,29,0.68,168,1,0.19,0.55
CUST_1,SKU_8,MUM-DXB,31-07-2025,44,0,8,0.17,218,0,-0.1,0.71
CUST_1,SKU_8,MUM-DXB,31-08-2025,78,0,8,-0.31,224,1,0.02,0.77
CUST_1,SKU_8,MUM-DXB,30-09-2025,81,0,9,-0.17,276,0,-0.1,0.31
CUST_1,SKU_8,MUM-DXB,31-10-2025,59,0,1,-0.15,213,1,0.17,0.56
CUST_1,SKU_8,MUM-DXB,30-11-2025,21,0,18,0.64,155,1,0.02,0.55
CUST_1,SKU_8,MUM-DXB,31-12-2025,86,1,29,-0.55,182,1,0.03,0.28
CUST_1,SKU_8,DEL-FRA,31-01-2025,46,0,21,-0.87,216,1,0.18,0.19
CUST_1,SKU_8,DEL-FRA,28-02-2025,95,0,7,-0.94,72,0,0.01,0.89
CUST_1,SKU_8,DEL-FRA,31-03-2025,98,0,23,0.72,185,0,0.25,0.89
CUST_1,SKU_8,DEL-FRA,30-04-2025,48,0,12,0.65,267,1,0.21,0.71
CUST_1,SKU_8,DEL-FRA,31-05-2025,57,0,19,0.81,296,1,0.14,0.01
CUST_1,SKU_8,DEL-FRA,30-06-2025,54,0,15,-0.18,196,1,0,0.01
CUST_1,SKU_8,DEL-FRA,31-07-2025,67,0,21,-0.97,123,1,-0.05,0.13
CUST_1,SKU_8,DEL-FRA,31-08-2025,77,0,15,-0.17,134,0,0.09,0.99
CUST_1,SKU_8,DEL-FRA,30-09-2025,38,0,9,-0.72,162,0,0.1,0.93
CUST_1,SKU_8,DEL-FRA,31-10-2025,74,0,26,-0.06,158,1,0.12,0.8
CUST_1,SKU_8,DEL-FRA,30-11-2025,57,0,10,0.9,198,1,0.14,0.37
CUST_1,SKU_8,DEL-FRA,31-12-2025,94,0,4,-0.89,68,1,0.12,0.28
CUST_1,SKU_9,DEL-MUM,31-01-2025,84,0,3,-0.17,113,1,0.03,0.67
CUST_1,SKU_9,DEL-MUM,28-02-2025,65,0,19,0.37,68,1,0.22,0.8
CUST_1,SKU_9,DEL-MUM,31-03-2025,57,0,23,0.91,22,0,0.09,0.28
CUST_1,SKU_9,DEL-MUM,30-04-2025,55,0,10,0.19,159,1,-0.17,0.23
CUST_1,SKU_9,DEL-MUM,31-05-2025,74,1,29,0.19,54,1,0.14,0.38
CUST_1,SKU_9,DEL-MUM,30-06-2025,92,1,19,-0.57,248,1,0.11,0.94
CUST_1,SKU_9,DEL-MUM,31-07-2025,39,0,20,0.95,282,1,0.27,0.09
CUST_1,SKU_9,DEL-MUM,31-08-2025,30,1,6,-0.58,299,0,-0.17,0.94
CUST_1,SKU_9,DEL-MUM,30-09-2025,51,0,4,0.06,135,0,-0.14,0.01
CUST_1,SKU_9,DEL-MUM,31-10-2025,42,1,13,0.26,102,0,-0.14,0.26
CUST_1,SKU_9,DEL-MUM,30-11-2025,68,0,12,-0.87,110,0,0.25,0.78
CUST_1,SKU_9,DEL-MUM,31-12-2025,57,1,23,-0.83,139,1,0.15,0.62
CUST_1,SKU_9,DEL-BLR,31-01-2025,81,0,5,0.56,137,0,0.11,0.27
CUST_1,SKU_9,DEL-BLR,28-02-2025,81,1,0,-0.08,115,0,-0.02,0.19
CUST_1,SKU_9,DEL-BLR,31-03-2025,67,0,11,0.55,115,0,0.07,0.84
CUST_1,SKU_9,DEL-BLR,30-04-2025,51,1,19,-0.97,91,0,0.13,0.56
CUST_1,SKU_9,DEL-BLR,31-05-2025,57,1,6,-0.77,57,0,-0.04,0.45
CUST_1,SKU_9,DEL-BLR,30-06-2025,81,1,12,0.9,238,0,0.17,0.51
CUST_1,SKU_9,DEL-BLR,31-07-2025,33,0,3,0.94,81,0,0.13,0.14
CUST_1,SKU_9,DEL-BLR,31-08-2025,57,1,20,-0.44,140,0,0.21,0.29
CUST_1,SKU_9,DEL-BLR,30-09-2025,57,1,7,-0.26,15,0,0.2,0.37
CUST_1,SKU_9,DEL-BLR,31-10-2025,78,0,26,0.69,264,0,0.29,0.03
CUST_1,SKU_9,DEL-BLR,30-11-2025,50,0,25,0.04,22,1,0.1,0.05
CUST_1,SKU_9,DEL-BLR,31-12-2025,96,0,3,-0.08,282,0,-0.08,0.95
CUST_1,SKU_9,BLR-SIN,31-01-2025,42,0,7,0.85,120,1,0.03,0.47
CUST_1,SKU_9,BLR-SIN,28-02-2025,80,0,1,0.52,295,1,0.18,0.4
CUST_1,SKU_9,BLR-SIN,31-03-2025,32,0,29,-0.59,64,1,-0.09,0.67
CUST_1,SKU_9,BLR-SIN,30-04-2025,71,0,20,-0.9,189,0,0.23,0.93
CUST_1,SKU_9,BLR-SIN,31-05-2025,20,1,10,-0.1,274,0,0.03,0.77
CUST_1,SKU_9,BLR-SIN,30-06-2025,76,0,26,-0.65,116,1,0,0.75
CUST_1,SKU_9,BLR-SIN,31-07-2025,62,0,0,-0.53,230,1,0.22,0.93
CUST_1,SKU_9,BLR-SIN,31-08-2025,69,0,12,0.65,209,1,-0.08,0.35
CUST_1,SKU_9,BLR-SIN,30-09-2025,68,0,1,0.34,165,0,0.13,0.19
CUST_1,SKU_9,BLR-SIN,31-10-2025,47,1,22,0.2,253,1,-0.06,0.28
CUST_1,SKU_9,BLR-SIN,30-11-2025,77,0,25,0.43,114,0,0.02,0.79
CUST_1,SKU_9,BLR-SIN,31-12-2025,75,0,0,-0.82,106,1,-0.11,0.37
CUST_1,SKU_9,MUM-DXB,31-01-2025,23,0,26,-0.82,193,0,-0.12,0.97
CUST_1,SKU_9,MUM-DXB,28-02-2025,44,1,2,-0.51,127,1,0.18,0.75
CUST_1,SKU_9,MUM-DXB,31-03-2025,29,0,23,0.63,292,0,-0.2,0.21
CUST_1,SKU_9,MUM-DXB,30-04-2025,72,0,14,-0.2,149,1,-0.04,0.69
CUST_1,SKU_9,MUM-DXB,31-05-2025,20,0,1,-0.63,158,0,0.22,0.12
CUST_1,SKU_9,MUM-DXB,30-06-2025,81,0,19,-0.42,152,1,-0.13,0.73
CUST_1,SKU_9,MUM-DXB,31-07-2025,44,0,24,-0.22,79,1,-0.03,0.73
CUST_1,SKU_9,MUM-DXB,31-08-2025,87,0,20,0.64,223,0,0.15,0.41
CUST_1,SKU_9,MUM-DXB,30-09-2025,29,0,16,-0.83,212,1,-0.15,0.58
CUST_1,SKU_9,MUM-DXB,31-10-2025,74,0,26,0.96,206,0,0.1,0.74
CUST_1,SKU_9,MUM-DXB,30-11-2025,79,0,10,0.06,99,1,0.17,0.56
CUST_1,SKU_9,MUM-DXB,31-12-2025,73,0,29,-0.48,232,1,-0.08,0.14
CUST_1,SKU_9,DEL-FRA,31-01-2025,50,0,11,0.05,287,0,0.11,0.25
CUST_1,SKU_9,DEL-FRA,28-02-2025,82,0,9,0.65,218,0,0.25,0.79
CUST_1,SKU_9,DEL-FRA,31-03-2025,81,1,16,0.11,150,0,0.03,0.48
CUST_1,SKU_9,DEL-FRA,30-04-2025,25,0,13,-0.24,152,1,-0.01,0.46
CUST_1,SKU_9,DEL-FRA,31-05-2025,54,0,4,0.87,226,1,0.27,0.31
CUST_1,SKU_9,DEL-FRA,30-06-2025,25,0,17,0.94,282,1,0.22,0.22
CUST_1,SKU_9,DEL-FRA,31-07-2025,63,0,18,0.55,248,1,-0.16,0.35
CUST_1,SKU_9,DEL-FRA,31-08-2025,54,0,15,-0.91,154,1,0.28,0.44
CUST_1,SKU_9,DEL-FRA,30-09-2025,55,0,25,0.08,248,0,0.08,0.03
CUST_1,SKU_9,DEL-FRA,31-10-2025,35,0,12,-0.56,246,1,-0.15,0.32
CUST_1,SKU_9,DEL-FRA,30-11-2025,34,1,8,-0.37,273,0,0.03,0.38
CUST_1,SKU_9,DEL-FRA,31-12-2025,76,0,29,0.5,155,0,0.19,0.4
CUST_1,SKU_10,DEL-MUM,31-01-2025,62,1,22,0.67,131,0,-0.15,0.77
CUST_1,SKU_10,DEL-MUM,28-02-2025,25,0,17,-0.5,105,0,0.25,0.22
CUST_1,SKU_10,DEL-MUM,31-03-2025,82,0,10,0.43,105,1,0,0.73
CUST_1,SKU_10,DEL-MUM,30-04-2025,24,1,23,0.61,31,0,-0.01,0.62
CUST_1,SKU_10,DEL-MUM,31-05-2025,96,1,2,1,85,1,0.14,0.12
CUST_1,SKU_10,DEL-MUM,30-06-2025,92,0,18,0.77,78,0,0.07,0.42
CUST_1,SKU_10,DEL-MUM,31-07-2025,47,0,23,-0.16,34,1,0.16,0.69
CUST_1,SKU_10,DEL-MUM,31-08-2025,60,0,2,0.2,235,0,-0.08,0.83
CUST_1,SKU_10,DEL-MUM,30-09-2025,64,0,16,-0.54,73,0,-0.18,0.93
CUST_1,SKU_10,DEL-MUM,31-10-2025,94,0,18,-0.21,196,0,-0.19,0.79
CUST_1,SKU_10,DEL-MUM,30-11-2025,66,0,9,0.18,255,0,-0.06,0.71
CUST_1,SKU_10,DEL-MUM,31-12-2025,91,1,14,0.03,72,0,0.01,0.83
CUST_1,SKU_10,DEL-BLR,31-01-2025,36,0,16,-0.55,17,1,-0.15,0.45
CUST_1,SKU_10,DEL-BLR,28-02-2025,66,1,29,-0.44,279,1,-0.17,0.49
CUST_1,SKU_10,DEL-BLR,31-03-2025,56,1,14,-0.21,284,0,-0.1,0.3
CUST_1,SKU_10,DEL-BLR,30-04-2025,74,0,19,0.47,173,0,-0.14,0.17
CUST_1,SKU_10,DEL-BLR,31-05-2025,73,0,12,-0.32,43,0,0.12,0.26
